OutageID,CircuitID,PoleID,StartDateKey,StartTime,EndDateKey,EndTime,CauseCode,WeatherEventType,CustomersAffected,MinutesOut,IsPlanned,IsWildfirePrevention
OUT_0001136,CKT_0097,P_0001753,20230602,08:39,20230602,03:12,FIRE_PREVENT,Snow,93,10,False,True
OUT_0001137,CKT_0059,,20211017,08:54,20211017,16:37,WEATHER,Storm,1510,122,False,False
OUT_0001138,CKT_0150,P_0006409,20201007,15:21,20201007,23:13,EQUIP_FAIL,Wind,171,229,False,False
OUT_0001139,CKT_0102,P_0000618,20220618,00:23,20220618,07:28,EQUIP_FAIL,HeatWave,469,87,False,False
OUT_0001140,CKT_0146,P_0009715,20190628,06:31,20190628,06:16,EQUIP_FAIL,Storm,141,29,False,False
OUT_0001141,CKT_0022,P_0005684,20240826,19:04,20240826,19:03,TREES,Snow,31,80,False,False
OUT_0001142,CKT_0099,P_0014353,20200106,00:10,20200106,08:11,WEATHER,Wind,29,59,False,False
OUT_0001143,CKT_0115,P_0010368,20210617,14:29,20210617,12:50,WEATHER,Wind,274,72,False,False
OUT_0001144,CKT_0029,P_0012801,20200714,18:23,20200714,15:34,OTHER,Wind,258,67,False,False
OUT_0001145,CKT_0083,P_0009229,20211218,04:46,20211218,16:19,TREES,Wind,48,10,False,False
OUT_0001146,CKT_0119,P_0008812,20200825,23:11,20200825,15:16,TREES,Storm,295,97,False,False
OUT_0001147,CKT_0020,,20240831,22:39,20240831,08:03,OTHER,Wind,369,48,True,False
OUT_0001148,CKT_0083,P_0005679,20240414,17:46,20240414,18:54,FIRE_PREVENT,Snow,471,68,False,True
OUT_0001149,CKT_0033,,20240313,15:07,20240313,13:04,TREES,Storm,176,17,False,False
OUT_0001150,CKT_0122,P_0003010,20200105,21:54,20200105,16:40,EQUIP_FAIL,Storm,310,200,False,False
OUT_0001151,CKT_0085,,20221117,20:09,20221117,12:55,ANIMALS,None,45,154,False,False
OUT_0001152,CKT_0103,P_0005273,20240114,19:19,20240114,02:19,EQUIP_FAIL,Wind,101,28,False,False
OUT_0001153,CKT_0119,P_0001896,20230206,14:15,20230206,06:12,OTHER,Storm,103,16,True,False
OUT_0001154,CKT_0100,,20190204,15:02,20190204,07:54,ANIMALS,HeatWave,116,32,False,False
OUT_0001155,CKT_0118,,20210429,05:58,20210429,18:34,TREES,Storm,230,136,False,False
OUT_0001156,CKT_0002,P_0011474,20211029,09:39,20211029,14:40,TREES,Wind,183,115,False,False
OUT_0001157,CKT_0070,P_0003470,20210622,12:56,20210622,06:51,TREES,Storm,39,64,False,False
OUT_0001158,CKT_0099,P_0002742,20211005,13:54,20211005,10:36,EQUIP_FAIL,Snow,470,201,False,False
OUT_0001159,CKT_0066,P_0003859,20190507,02:49,20190507,11:08,TREES,Wind,23,233,False,False
OUT_0001160,CKT_0097,,20201118,16:05,20201118,11:56,WEATHER,Snow,72,86,False,False
OUT_0001161,CKT_0058,,20200715,05:12,20200715,13:51,EQUIP_FAIL,HeatWave,75,72,False,False
OUT_0001162,CKT_0019,,20240524,12:02,20240524,16:42,ANIMALS,Snow,276,14,False,False
OUT_0001163,CKT_0125,P_0007172,20210103,07:23,20210103,03:04,TREES,Wind,93,453,False,False
OUT_0001164,CKT_0020,P_0012935,20201230,05:20,20201230,23:16,ANIMALS,Wind,216,17,False,False
OUT_0001165,CKT_0144,P_0002132,20201115,14:01,20201115,06:05,WEATHER,Storm,99,50,False,False
OUT_0001166,CKT_0092,P_0008241,20200123,02:48,20200123,20:13,EQUIP_FAIL,None,52,12,True,False
OUT_0001167,CKT_0079,,20191128,15:12,20191128,01:32,TREES,Wind,429,98,False,False
OUT_0001168,CKT_0008,P_0009049,20230917,07:28,20230917,11:28,TREES,Wind,327,181,False,False
OUT_0001169,CKT_0097,,20220917,08:53,20220917,11:55,WEATHER,Snow,161,209,False,False
OUT_0001170,CKT_0078,P_0002770,20220814,07:48,20220814,20:12,OTHER,Snow,56,113,False,False
OUT_0001171,CKT_0081,P_0007040,20240420,14:25,20240420,11:28,EQUIP_FAIL,Storm,381,48,False,False
OUT_0001172,CKT_0066,P_0011874,20210331,02:26,20210331,12:59,OTHER,Storm,389,15,False,False
OUT_0001173,CKT_0130,,20201205,10:40,20201205,21:59,FIRE_PREVENT,Storm,263,15,False,True
OUT_0001174,CKT_0103,P_0010518,20190702,04:04,20190702,06:27,EQUIP_FAIL,HeatWave,4,18,False,False
OUT_0001175,CKT_0102,P_0009769,20230928,09:30,20230928,05:56,TREES,Wind,381,49,False,False
OUT_0001176,CKT_0118,,20220309,19:50,20220309,22:51,WEATHER,Wind,60,71,False,False
OUT_0001177,CKT_0112,P_0013303,20231014,18:25,20231014,22:51,TREES,Wind,386,6,False,False
OUT_0001178,CKT_0025,P_0006708,20221223,03:35,20221223,21:00,EQUIP_FAIL,Storm,245,29,False,False
OUT_0001179,CKT_0146,,20240627,00:33,20240627,10:46,TREES,Wind,6,55,False,False
OUT_0001180,CKT_0001,P_0005575,20241130,21:42,20241130,19:17,WEATHER,Wind,173,6,False,False
OUT_0001181,CKT_0075,,20220812,19:25,20220812,22:06,TREES,Storm,21,41,False,False
OUT_0001182,CKT_0129,P_0007255,20220821,14:37,20220821,17:50,ANIMALS,HeatWave,690,49,False,False
OUT_0001183,CKT_0024,P_0009196,20210128,22:05,20210128,07:06,TREES,Snow,72,272,False,False
OUT_0001184,CKT_0058,P_0003442,20210424,21:59,20210424,16:29,FIRE_PREVENT,None,60,11,False,True
OUT_0001185,CKT_0131,P_0014701,20200429,08:44,20200429,18:59,TREES,Storm,28,216,False,False
OUT_0001186,CKT_0128,P_0010976,20220820,10:27,20220820,15:03,EQUIP_FAIL,Snow,172,17,True,False
OUT_0001187,CKT_0147,P_0002984,20200518,17:34,20200518,10:07,EQUIP_FAIL,Snow,192,208,False,False
OUT_0001188,CKT_0049,,20220227,06:35,20220227,11:09,ANIMALS,None,389,27,False,False
OUT_0001189,CKT_0138,P_0008911,20200517,01:04,20200517,10:58,EQUIP_FAIL,HeatWave,165,19,False,False
OUT_0001190,CKT_0125,P_0011451,20230829,11:01,20230829,12:32,WEATHER,Snow,155,66,False,False
OUT_0001191,CKT_0142,,20230604,03:34,20230604,17:41,ANIMALS,None,76,19,False,False
OUT_0001192,CKT_0016,P_0006855,20241130,17:31,20241130,06:17,EQUIP_FAIL,Snow,43,101,False,False
OUT_0001193,CKT_0025,P_0007365,20231019,03:44,20231019,08:39,TREES,Storm,137,85,False,False
OUT_0001194,CKT_0013,,20190426,11:29,20190426,21:06,FIRE_PREVENT,Snow,587,216,False,True
OUT_0001195,CKT_0050,P_0013354,20200805,04:12,20200805,03:50,EQUIP_FAIL,Storm,209,456,False,False
OUT_0001196,CKT_0009,,20230606,05:43,20230606,12:35,WEATHER,Storm,139,109,False,False
OUT_0001197,CKT_0081,P_0013525,20240306,12:37,20240306,19:22,WEATHER,Snow,195,5,False,False
OUT_0001198,CKT_0056,P_0000694,20190926,14:01,20190926,01:06,OTHER,HeatWave,112,75,False,False
OUT_0001199,CKT_0128,P_0007074,20201003,04:10,20201003,23:17,OTHER,Storm,61,104,True,False
OUT_0001200,CKT_0091,,20200209,14:51,20200209,17:39,OTHER,Wind,41,23,False,False
OUT_0001201,CKT_0042,P_0008755,20190317,17:07,20190317,09:46,TREES,Wind,180,85,False,False
OUT_0001202,CKT_0089,P_0003982,20220217,18:25,20220217,22:56,OTHER,None,409,369,False,False
OUT_0001203,CKT_0085,P_0010486,20240715,05:09,20240715,11:49,OTHER,Wind,250,297,False,False
OUT_0001204,CKT_0149,,20220312,11:12,20220312,14:27,WEATHER,Snow,109,5,False,False
OUT_0001205,CKT_0146,P_0000400,20230529,17:54,20230529,11:12,FIRE_PREVENT,HeatWave,10,83,False,True
OUT_0001206,CKT_0080,P_0014287,20191110,01:27,20191110,12:29,EQUIP_FAIL,Snow,139,130,False,False
OUT_0001207,CKT_0142,P_0000589,20200111,20:00,20200111,11:36,TREES,Snow,15,32,False,False
OUT_0001208,CKT_0002,P_0002712,20241110,21:15,20241110,15:49,OTHER,Wind,173,22,False,False
OUT_0001209,CKT_0015,P_0003304,20220601,22:33,20220601,06:00,OTHER,None,12,111,False,False
OUT_0001210,CKT_0088,,20231216,18:16,20231216,16:07,ANIMALS,Wind,307,5,False,False
OUT_0001211,CKT_0107,,20230502,18:44,20230502,13:31,OTHER,None,11,72,False,False
OUT_0001212,CKT_0064,P_0012265,20201208,23:39,20201208,02:58,TREES,Storm,958,56,False,False
OUT_0001213,CKT_0148,P_0003899,20190713,14:44,20190713,19:33,TREES,Wind,359,5,False,False
OUT_0001214,CKT_0044,,20210530,14:09,20210530,00:10,TREES,Storm,244,38,False,False
OUT_0001215,CKT_0102,P_0003049,20201119,05:13,20201119,18:28,EQUIP_FAIL,HeatWave,64,64,False,False
OUT_0001216,CKT_0020,P_0008151,20210211,00:49,20210211,17:56,FIRE_PREVENT,Snow,106,115,False,True
OUT_0001217,CKT_0080,P_0011223,20200426,10:42,20200426,05:57,TREES,Wind,449,112,False,False
OUT_0001218,CKT_0130,,20190430,09:15,20190430,02:02,WEATHER,Storm,241,74,False,False
OUT_0001219,CKT_0055,,20240315,06:51,20240315,04:06,TREES,Snow,1434,39,False,False
OUT_0001220,CKT_0051,P_0010248,20190908,15:41,20190908,08:52,TREES,Storm,176,184,False,False
OUT_0001221,CKT_0136,P_0011619,20200627,21:46,20200627,08:09,ANIMALS,Storm,84,65,False,False
OUT_0001222,CKT_0036,P_0000693,20200912,06:06,20200912,22:55,WEATHER,Snow,234,161,False,False
OUT_0001223,CKT_0040,P_0012856,20210723,01:15,20210723,08:12,TREES,Snow,15,33,False,False
OUT_0001224,CKT_0103,P_0007500,20190711,17:41,20190711,06:56,EQUIP_FAIL,Storm,67,214,False,False
OUT_0001225,CKT_0066,P_0005492,20241114,11:01,20241114,17:08,TREES,Storm,204,97,False,False
OUT_0001226,CKT_0097,,20190625,17:51,20190625,22:25,ANIMALS,HeatWave,125,24,False,False
OUT_0001227,CKT_0054,P_0014578,20241026,15:17,20241026,16:35,OTHER,None,591,99,False,False
OUT_0001228,CKT_0125,P_0004531,20240516,20:28,20240516,08:34,WEATHER,Storm,236,81,False,False
OUT_0001229,CKT_0110,,20230420,17:25,20230420,08:10,TREES,Wind,172,294,False,False
OUT_0001230,CKT_0098,,20241109,08:29,20241109,02:59,TREES,Storm,230,63,False,False
OUT_0001231,CKT_0148,P_0005258,20190609,15:18,20190609,04:24,WEATHER,Snow,24,46,False,False
OUT_0001232,CKT_0014,P_0003429,20190210,09:58,20190210,01:26,WEATHER,Snow,22,75,False,False
OUT_0001233,CKT_0016,P_0012564,20210831,08:22,20210831,00:05,TREES,Wind,36,52,False,False
OUT_0001234,CKT_0023,P_0001777,20211112,05:51,20211112,20:17,WEATHER,Wind,1064,43,False,False
OUT_0001235,CKT_0137,,20220529,22:26,20220529,01:29,OTHER,HeatWave,39,106,True,False
OUT_0001236,CKT_0116,P_0013123,20200617,18:52,20200617,12:39,WEATHER,Wind,48,139,False,False
OUT_0001237,CKT_0135,P_0012194,20190213,23:11,20190213,02:24,WEATHER,Storm,836,51,False,False
OUT_0001238,CKT_0089,P_0010881,20211014,12:12,20211014,02:50,EQUIP_FAIL,None,117,6,True,False
OUT_0001239,CKT_0033,P_0010924,20211129,04:17,20211129,08:13,WEATHER,Snow,370,36,False,False
OUT_0001240,CKT_0070,P_0003470,20220621,11:51,20220621,13:54,EQUIP_FAIL,Storm,37,58,True,False
OUT_0001241,CKT_0124,P_0010376,20221012,12:47,20221012,03:45,EQUIP_FAIL,Wind,358,44,False,False
OUT_0001242,CKT_0044,,20210507,14:58,20210507,04:51,TREES,Storm,956,14,False,False
OUT_0001243,CKT_0148,P_0011018,20201206,17:36,20201206,15:02,TREES,Snow,31,195,False,False
OUT_0001244,CKT_0146,P_0007379,20190309,12:09,20190309,00:13,TREES,Storm,5,69,False,False
OUT_0001245,CKT_0074,P_0006272,20241014,18:39,20241014,02:42,OTHER,Storm,51,57,False,False
OUT_0001246,CKT_0031,P_0008687,20201113,20:04,20201113,08:09,EQUIP_FAIL,Storm,323,124,False,False
OUT_0001247,CKT_0004,,20191205,14:41,20191205,17:49,TREES,Wind,104,201,False,False
OUT_0001248,CKT_0100,P_0012919,20190801,21:24,20190801,09:38,TREES,Storm,24,32,False,False
OUT_0001249,CKT_0089,P_0011831,20200223,01:12,20200223,16:51,ANIMALS,Snow,129,34,False,False
OUT_0001250,CKT_0078,P_0013044,20210415,14:07,20210415,23:14,ANIMALS,Wind,44,186,False,False
OUT_0001251,CKT_0143,,20240608,01:26,20240608,21:57,TREES,Storm,304,132,False,False
OUT_0001252,CKT_0067,P_0006970,20221011,04:53,20221011,04:20,WEATHER,Wind,2233,18,False,False
OUT_0001253,CKT_0081,P_0013660,20191201,13:46,20191201,09:03,WEATHER,Wind,10,570,False,False
OUT_0001254,CKT_0037,,20220519,22:36,20220519,11:52,TREES,Snow,220,233,False,False
OUT_0001255,CKT_0084,P_0009488,20220315,20:17,20220315,22:45,TREES,Wind,61,85,False,False
OUT_0001256,CKT_0106,P_0009900,20230131,06:38,20230131,15:05,EQUIP_FAIL,Snow,125,66,False,False
OUT_0001257,CKT_0011,,20211029,04:46,20211029,01:24,TREES,Wind,60,58,False,False
OUT_0001258,CKT_0069,P_0008515,20241017,18:39,20241017,22:30,EQUIP_FAIL,Snow,5,130,False,False
OUT_0001259,CKT_0073,P_0013983,20230930,12:29,20230930,11:26,ANIMALS,Storm,25,5,False,False
OUT_0001260,CKT_0090,P_0009126,20220429,12:25,20220429,14:51,WEATHER,Storm,41,93,False,False
OUT_0001261,CKT_0129,P_0004074,20240712,07:19,20240712,22:32,ANIMALS,None,776,299,False,False
OUT_0001262,CKT_0058,P_0010623,20210318,06:10,20210318,09:49,OTHER,Storm,8,28,False,False
OUT_0001263,CKT_0118,P_0010337,20211110,08:47,20211110,11:12,TREES,Snow,529,7,False,False
OUT_0001264,CKT_0063,,20220430,23:18,20220430,22:40,FIRE_PREVENT,Storm,116,44,False,True
OUT_0001265,CKT_0003,P_0001451,20221111,00:01,20221111,09:36,TREES,Wind,67,24,False,False
OUT_0001266,CKT_0058,P_0013133,20220106,01:53,20220106,01:21,TREES,Snow,106,5,False,False
OUT_0001267,CKT_0066,,20200311,17:12,20200311,13:23,TREES,Snow,549,125,False,False
OUT_0001268,CKT_0106,P_0010242,20240205,01:20,20240205,19:42,TREES,Snow,84,138,False,False
OUT_0001269,CKT_0051,P_0003983,20210529,06:39,20210529,14:36,OTHER,Snow,196,169,False,False
OUT_0001270,CKT_0052,,20191204,17:13,20191204,08:05,TREES,Storm,39,15,False,False
OUT_0001271,CKT_0115,P_0014874,20211112,01:57,20211112,18:21,TREES,Storm,119,233,False,False
OUT_0001272,CKT_0064,P_0008412,20240721,08:57,20240721,11:07,OTHER,Wind,204,144,False,False
OUT_0001273,CKT_0137,P_0012113,20201210,23:44,20201210,19:56,EQUIP_FAIL,Storm,520,14,True,False
OUT_0001274,CKT_0058,P_0013584,20200317,01:42,20200317,21:35,OTHER,Wind,350,286,False,False
OUT_0001275,CKT_0020,P_0005185,20240607,03:09,20240607,22:53,TREES,Wind,151,17,False,False
OUT_0001276,CKT_0118,P_0006516,20230420,11:36,20230420,19:54,TREES,Snow,5,92,False,False
OUT_0001277,CKT_0125,,20211127,02:38,20211127,22:28,EQUIP_FAIL,Wind,1,287,False,False
OUT_0001278,CKT_0048,P_0000794,20230504,06:24,20230504,01:07,EQUIP_FAIL,Storm,154,23,False,False
OUT_0001279,CKT_0046,P_0010680,20220119,00:13,20220119,04:35,TREES,Storm,298,22,False,False
OUT_0001280,CKT_0003,P_0001451,20240109,11:12,20240109,17:12,TREES,Snow,71,12,False,False
OUT_0001281,CKT_0022,P_0007672,20200701,22:45,20200701,19:07,FIRE_PREVENT,Storm,262,95,False,True
OUT_0001282,CKT_0128,P_0009894,20230515,20:26,20230515,10:04,TREES,Wind,35,37,False,False
OUT_0001283,CKT_0122,P_0001098,20240304,03:55,20240304,02:06,FIRE_PREVENT,HeatWave,147,96,False,True
OUT_0001284,CKT_0102,,20201003,17:31,20201003,05:24,FIRE_PREVENT,Snow,41,355,False,True
OUT_0001285,CKT_0028,P_0005348,20220301,03:23,20220301,06:34,EQUIP_FAIL,Snow,934,49,True,False
OUT_0001286,CKT_0072,,20190207,01:55,20190207,06:23,FIRE_PREVENT,Storm,591,5,False,True
OUT_0001287,CKT_0082,P_0009038,20230623,14:14,20230623,02:12,ANIMALS,Snow,200,197,False,False
OUT_0001288,CKT_0017,P_0010883,20210326,02:46,20210326,05:19,TREES,Wind,306,39,False,False
OUT_0001289,CKT_0018,P_0008281,20210530,12:44,20210530,12:08,WEATHER,Storm,17,38,False,False
OUT_0001290,CKT_0044,,20231026,22:51,20231026,12:11,TREES,Wind,1181,5,False,False
OUT_0001291,CKT_0007,P_0013542,20220520,08:00,20220520,12:00,TREES,Storm,183,147,False,False
OUT_0001292,CKT_0070,P_0001962,20190428,22:08,20190428,00:21,OTHER,Snow,2,21,False,False
OUT_0001293,CKT_0021,,20200403,17:18,20200403,08:59,ANIMALS,HeatWave,9,100,False,False
OUT_0001294,CKT_0094,P_0004730,20231030,13:58,20231030,01:01,TREES,Wind,351,42,False,False
OUT_0001295,CKT_0140,P_0005542,20240923,06:23,20240923,07:13,EQUIP_FAIL,Wind,30,22,False,False
OUT_0001296,CKT_0103,,20240425,19:17,20240425,02:55,TREES,Storm,59,5,False,False
OUT_0001297,CKT_0136,P_0007691,20210401,21:00,20210401,14:42,TREES,Wind,595,56,False,False
OUT_0001298,CKT_0017,P_0004707,20210506,10:16,20210506,16:47,EQUIP_FAIL,Wind,19,44,False,False
OUT_0001299,CKT_0072,P_0003140,20200411,06:57,20200411,21:21,EQUIP_FAIL,Snow,80,282,True,False
OUT_0001300,CKT_0060,,20211210,00:30,20211210,06:02,EQUIP_FAIL,None,41,67,False,False
OUT_0001301,CKT_0101,,20240515,04:36,20240515,08:43,ANIMALS,Snow,12,49,False,False
OUT_0001302,CKT_0017,P_0010217,20200303,12:27,20200303,12:28,TREES,Wind,221,20,False,False
OUT_0001303,CKT_0012,P_0005816,20220123,23:25,20220123,23:11,OTHER,Wind,88,13,False,False
OUT_0001304,CKT_0070,P_0013309,20230406,14:21,20230406,09:31,EQUIP_FAIL,Wind,551,86,False,False
OUT_0001305,CKT_0073,P_0011728,20191127,02:18,20191127,06:54,WEATHER,Wind,20,83,False,False
OUT_0001306,CKT_0019,,20240318,19:14,20240318,18:16,ANIMALS,Wind,15,85,False,False
OUT_0001307,CKT_0148,P_0010930,20190921,23:49,20190921,04:58,EQUIP_FAIL,Wind,590,76,False,False
OUT_0001308,CKT_0056,,20240928,11:56,20240928,13:23,FIRE_PREVENT,None,146,262,False,True
OUT_0001309,CKT_0118,,20220620,00:18,20220620,01:11,WEATHER,Storm,6,5,False,False
OUT_0001310,CKT_0101,P_0013739,20210516,00:24,20210516,08:34,EQUIP_FAIL,Storm,662,18,False,False
OUT_0001311,CKT_0016,P_0005088,20200501,16:59,20200501,05:39,TREES,Storm,1037,58,False,False
OUT_0001312,CKT_0027,,20230519,23:18,20230519,04:14,WEATHER,Storm,49,23,False,False
OUT_0001313,CKT_0136,,20240918,17:33,20240918,09:13,WEATHER,Storm,97,19,False,False
OUT_0001314,CKT_0144,,20200411,21:53,20200411,19:24,TREES,Wind,191,253,False,False
OUT_0001315,CKT_0089,P_0000353,20220117,06:34,20220117,22:09,WEATHER,Storm,472,162,False,False
OUT_0001316,CKT_0094,P_0009074,20190812,18:18,20190812,15:59,TREES,Wind,89,82,False,False
OUT_0001317,CKT_0102,P_0003049,20190623,08:51,20190623,11:26,EQUIP_FAIL,Snow,420,42,False,False
OUT_0001318,CKT_0075,,20240203,06:42,20240203,03:41,WEATHER,Wind,146,134,False,False
OUT_0001319,CKT_0101,P_0006864,20201228,12:23,20201228,18:11,OTHER,Snow,196,41,False,False
OUT_0001320,CKT_0150,P_0012315,20231030,16:07,20231030,20:11,WEATHER,Storm,678,89,False,False
OUT_0001321,CKT_0130,P_0007409,20200601,09:33,20200601,04:29,EQUIP_FAIL,Storm,1374,51,False,False
OUT_0001322,CKT_0075,P_0012090,20220627,19:05,20220627,20:07,ANIMALS,Storm,58,40,False,False
OUT_0001323,CKT_0013,P_0001800,20191212,23:14,20191212,12:19,ANIMALS,None,314,14,False,False
OUT_0001324,CKT_0097,P_0012658,20210110,03:34,20210110,16:18,EQUIP_FAIL,Wind,197,175,False,False
OUT_0001325,CKT_0066,,20221106,08:28,20221106,22:00,TREES,Wind,391,11,False,False
OUT_0001326,CKT_0029,P_0014082,20201105,12:07,20201105,15:41,OTHER,None,195,48,False,False
OUT_0001327,CKT_0116,P_0014495,20191016,21:33,20191016,08:44,EQUIP_FAIL,HeatWave,205,25,True,False
OUT_0001328,CKT_0085,P_0008373,20240618,03:40,20240618,16:54,WEATHER,Storm,360,5,False,False
OUT_0001329,CKT_0026,P_0007467,20230906,05:59,20230906,17:55,EQUIP_FAIL,HeatWave,1724,98,False,False
OUT_0001330,CKT_0011,,20230613,05:06,20230613,20:52,ANIMALS,None,588,45,False,False
OUT_0001331,CKT_0129,P_0008901,20240330,20:58,20240330,09:51,EQUIP_FAIL,Storm,136,62,False,False
OUT_0001332,CKT_0118,P_0004065,20190901,23:14,20190901,12:21,EQUIP_FAIL,Snow,10,15,False,False
OUT_0001333,CKT_0004,P_0007400,20200404,14:02,20200404,22:10,EQUIP_FAIL,Snow,155,183,True,False
OUT_0001334,CKT_0108,P_0008232,20240428,05:23,20240428,00:24,EQUIP_FAIL,None,128,12,False,False
OUT_0001335,CKT_0077,,20230717,04:00,20230717,07:54,TREES,Snow,389,215,False,False
OUT_0001336,CKT_0131,,20240308,19:40,20240308,21:28,EQUIP_FAIL,Wind,106,11,False,False
OUT_0001337,CKT_0038,,20230118,02:39,20230118,21:27,ANIMALS,Storm,641,89,False,False
OUT_0001338,CKT_0134,P_0000402,20221117,04:16,20221117,01:23,WEATHER,Storm,233,78,False,False
OUT_0001339,CKT_0024,P_0001775,20231123,07:52,20231123,11:38,ANIMALS,Wind,124,134,False,False
OUT_0001340,CKT_0044,P_0001680,20210712,16:20,20210712,11:10,OTHER,HeatWave,365,87,False,False
OUT_0001341,CKT_0126,,20191008,14:30,20191008,01:11,ANIMALS,HeatWave,43,18,False,False
OUT_0001342,CKT_0052,P_0003767,20230618,09:22,20230618,17:51,ANIMALS,HeatWave,61,192,False,False
OUT_0001343,CKT_0058,P_0009568,20221025,04:10,20221025,01:20,TREES,Storm,10,46,False,False
OUT_0001344,CKT_0030,P_0010927,20210501,18:07,20210501,05:38,OTHER,Snow,115,45,False,False
OUT_0001345,CKT_0130,P_0014015,20210427,18:25,20210427,14:15,WEATHER,Snow,717,45,False,False
OUT_0001346,CKT_0064,P_0007487,20220324,20:27,20220324,23:13,EQUIP_FAIL,Wind,390,94,False,False
OUT_0001347,CKT_0082,P_0009998,20230203,02:28,20230203,02:38,TREES,Snow,344,191,False,False
OUT_0001348,CKT_0015,,20211202,15:50,20211202,13:12,WEATHER,Storm,24,196,False,False
OUT_0001349,CKT_0096,P_0011443,20201227,12:54,20201227,13:08,FIRE_PREVENT,None,22,21,False,True
OUT_0001350,CKT_0127,P_0005175,20190319,20:54,20190319,15:17,TREES,Storm,425,49,False,False
OUT_0001351,CKT_0110,,20221010,15:18,20221010,15:03,WEATHER,Wind,116,58,False,False
OUT_0001352,CKT_0089,P_0010293,20220408,12:15,20220408,16:27,TREES,Storm,191,126,False,False
OUT_0001353,CKT_0144,P_0007517,20240802,20:32,20240802,14:52,TREES,Storm,255,57,False,False
OUT_0001354,CKT_0011,P_0005110,20220113,00:21,20220113,07:48,EQUIP_FAIL,HeatWave,659,35,False,False
OUT_0001355,CKT_0120,P_0001050,20240118,10:34,20240118,10:11,ANIMALS,Snow,287,21,False,False
OUT_0001356,CKT_0039,P_0006112,20200504,03:28,20200504,05:29,EQUIP_FAIL,Snow,341,36,False,False
OUT_0001357,CKT_0149,P_0008557,20200930,09:05,20200930,00:48,EQUIP_FAIL,None,98,128,False,False
OUT_0001358,CKT_0016,P_0012828,20221201,05:51,20221201,16:28,ANIMALS,HeatWave,161,33,False,False
OUT_0001359,CKT_0091,P_0012226,20201001,15:05,20201001,18:37,TREES,Wind,14,55,False,False
OUT_0001360,CKT_0031,P_0009438,20200125,14:16,20200125,10:00,WEATHER,Snow,162,53,False,False
OUT_0001361,CKT_0063,,20230710,13:17,20230710,21:16,OTHER,HeatWave,8,21,False,False
OUT_0001362,CKT_0114,P_0012061,20220128,02:40,20220128,05:43,OTHER,Snow,18,32,False,False
OUT_0001363,CKT_0075,P_0003694,20200526,03:06,20200526,10:54,WEATHER,Storm,27,38,False,False
OUT_0001364,CKT_0035,,20201226,08:40,20201226,00:50,ANIMALS,Wind,6,64,False,False
OUT_0001365,CKT_0050,P_0005464,20201029,11:35,20201029,02:07,EQUIP_FAIL,Wind,39,40,True,False
OUT_0001366,CKT_0144,P_0006749,20230603,20:57,20230603,07:38,TREES,Snow,268,60,False,False
OUT_0001367,CKT_0073,P_0012068,20220104,20:39,20220104,10:40,TREES,Storm,197,359,False,False
OUT_0001368,CKT_0099,P_0014255,20190810,04:09,20190810,06:16,WEATHER,Storm,49,10,False,False
OUT_0001369,CKT_0069,P_0011219,20240210,18:27,20240210,00:43,WEATHER,Snow,378,7,False,False
OUT_0001370,CKT_0070,,20190313,06:31,20190313,12:24,EQUIP_FAIL,None,207,16,False,False
OUT_0001371,CKT_0077,,20230223,01:24,20230223,00:27,TREES,Snow,133,58,False,False
OUT_0001372,CKT_0119,P_0014101,20190529,22:26,20190529,09:01,TREES,Wind,158,41,False,False
OUT_0001373,CKT_0035,P_0009021,20201207,05:35,20201207,23:17,TREES,Wind,49,51,False,False
OUT_0001374,CKT_0082,P_0007508,20241001,21:18,20241001,23:17,WEATHER,Wind,67,11,False,False
