WorkOrderID,PoleID,CircuitID,WorkDateKey,WorkType,SpanFeetTreated,CostUSD,ContractorName
WO_00001160,P_0003428,CKT_0058,20230107,Remove,77.2,1473.1,ClearPath
WO_00001161,P_0001050,CKT_0120,20231010,Patrol,26.6,271.59,SafeSpan
WO_00001162,P_0001481,CKT_0131,20231122,Remove,21.9,283.66,GreenLine
WO_00001163,P_0009487,CKT_0082,20230312,Trim,73.2,1339.86,SafeSpan
WO_00001164,P_0005811,CKT_0087,20230602,Patrol,37.6,724.91,ClearPath
WO_00001165,P_0002194,CKT_0102,20221019,Patrol,66.8,1331.82,TreeCo
WO_00001166,P_0007352,CKT_0091,20190924,Mow,42.2,431.17,SafeSpan
WO_00001167,P_0006059,CKT_0142,20220724,Trim,45.3,841.35,GreenLine
WO_00001168,P_0011241,CKT_0110,20211025,Patrol,101.3,1513.07,ClearPath
WO_00001169,P_0006931,CKT_0058,20240601,Trim,54.0,687.2,ClearPath
WO_00001170,P_0010691,CKT_0077,20210709,Remove,100.9,1951.03,TreeCo
WO_00001171,P_0014250,CKT_0008,20200304,Patrol,161.1,2612.27,TreeCo
WO_00001172,P_0005343,CKT_0059,20240228,Trim,77.8,1100.91,TreeCo
WO_00001173,P_0002246,CKT_0025,20190930,Mow,68.9,871.18,SafeSpan
WO_00001174,P_0011885,CKT_0026,20200825,Trim,67.0,1140.14,TreeCo
WO_00001175,P_0014216,CKT_0063,20220417,Trim,105.5,1087.46,SafeSpan
WO_00001176,P_0000029,CKT_0061,20191231,Mow,117.0,1910.96,GreenLine
WO_00001177,P_0002680,CKT_0020,20231215,Mow,64.2,689.85,SafeSpan
WO_00001178,P_0010904,CKT_0120,20220626,Remove,56.8,960.42,SafeSpan
WO_00001179,P_0001513,CKT_0135,20191205,Patrol,85.0,1657.29,SafeSpan
WO_00001180,P_0008534,CKT_0127,20220921,Mow,43.7,730.58,SafeSpan
WO_00001181,P_0011652,CKT_0029,20230424,Mow,43.4,420.04,ClearPath
WO_00001182,P_0006849,CKT_0140,20230323,Remove,69.9,763.81,SafeSpan
WO_00001183,P_0011774,CKT_0085,20230712,Mow,69.2,920.89,GreenLine
WO_00001184,P_0002979,CKT_0051,20230912,Patrol,76.6,741.55,SafeSpan
WO_00001185,P_0013705,CKT_0066,20220527,Patrol,92.2,1133.92,TreeCo
WO_00001186,P_0003266,CKT_0107,20240412,Trim,35.0,641.9,TreeCo
WO_00001187,P_0007817,CKT_0116,20200622,Patrol,67.3,1170.12,SafeSpan
WO_00001188,P_0006723,CKT_0150,20210918,Trim,69.0,1141.01,TreeCo
WO_00001189,P_0013429,CKT_0044,20200629,Trim,114.8,1017.61,SafeSpan
WO_00001190,P_0001524,CKT_0147,20210413,Trim,83.4,1277.48,TreeCo
WO_00001191,P_0001036,CKT_0079,20191025,Mow,64.7,1292.99,TreeCo
WO_00001192,P_0009845,CKT_0086,20210517,Mow,76.6,674.61,GreenLine
WO_00001193,P_0013079,CKT_0122,20221007,Trim,64.5,955.6,TreeCo
WO_00001194,P_0006061,CKT_0148,20240404,Remove,62.1,1124.2,TreeCo
WO_00001195,P_0006901,CKT_0113,20231119,Remove,47.1,737.11,GreenLine
WO_00001196,P_0004237,CKT_0141,20210703,Remove,106.3,2086.46,GreenLine
WO_00001197,P_0003501,CKT_0104,20230820,Remove,127.3,1301.42,TreeCo
WO_00001198,P_0001978,CKT_0129,20241211,Remove,60.4,1107.55,TreeCo
WO_00001199,P_0002602,CKT_0019,20231001,Remove,112.1,1150.9,TreeCo
WO_00001200,P_0005643,CKT_0119,20210708,Mow,97.3,1659.68,SafeSpan
WO_00001201,P_0008900,CKT_0066,20191230,Trim,59.5,641.9,ClearPath
WO_00001202,P_0014341,CKT_0066,20220109,Patrol,101.6,1341.37,TreeCo
WO_00001203,P_0010361,CKT_0117,20240315,Remove,113.3,1496.75,ClearPath
WO_00001204,P_0002022,CKT_0113,20231005,Remove,72.6,648.82,SafeSpan
WO_00001205,P_0009446,CKT_0098,20241229,Trim,28.6,410.64,SafeSpan
WO_00001206,P_0008491,CKT_0074,20241022,Mow,26.4,403.96,TreeCo
WO_00001207,P_0012556,CKT_0140,20221209,Remove,42.7,624.1,SafeSpan
WO_00001208,P_0010708,CKT_0046,20211103,Mow,118.6,1360.53,ClearPath
WO_00001209,P_0012084,CKT_0101,20231210,Trim,41.5,582.11,SafeSpan
WO_00001210,P_0014533,CKT_0138,20221020,Trim,104.3,961.01,TreeCo
WO_00001211,P_0001623,CKT_0029,20200511,Remove,91.6,1029.69,GreenLine
WO_00001212,P_0006397,CKT_0056,20240217,Mow,113.1,1620.39,GreenLine
WO_00001213,P_0008324,CKT_0085,20240710,Mow,91.8,1472.04,GreenLine
WO_00001214,P_0000443,CKT_0011,20220605,Trim,70.0,1322.36,SafeSpan
WO_00001215,P_0000686,CKT_0069,20200426,Mow,95.0,1735.34,ClearPath
WO_00001216,P_0008313,CKT_0050,20200406,Patrol,77.3,1256.1,TreeCo
WO_00001217,P_0014584,CKT_0043,20240326,Patrol,36.1,606.91,TreeCo
WO_00001218,P_0014486,CKT_0146,20200811,Patrol,153.9,2206.28,SafeSpan
WO_00001219,P_0012680,CKT_0026,20220215,Mow,82.6,1158.29,TreeCo
WO_00001220,P_0014099,CKT_0085,20210223,Remove,98.2,1865.94,TreeCo
WO_00001221,P_0014050,CKT_0104,20230915,Patrol,114.5,2055.03,GreenLine
WO_00001222,P_0012926,CKT_0062,20210626,Trim,17.2,232.97,TreeCo
WO_00001223,P_0012020,CKT_0125,20230718,Patrol,62.9,558.38,SafeSpan
WO_00001224,P_0006908,CKT_0067,20250221,Trim,100.9,1619.78,TreeCo
WO_00001225,P_0013855,CKT_0111,20210924,Mow,88.1,1343.45,ClearPath
WO_00001226,P_0010290,CKT_0110,20200627,Patrol,81.8,1188.96,GreenLine
WO_00001227,P_0000497,CKT_0121,20220413,Trim,85.2,956.89,GreenLine
WO_00001228,P_0008078,CKT_0130,20220107,Mow,96.4,803.54,ClearPath
WO_00001229,P_0013137,CKT_0002,20200130,Trim,54.6,633.13,GreenLine
WO_00001230,P_0005806,CKT_0135,20221225,Mow,166.4,1340.29,TreeCo
WO_00001231,P_0000185,CKT_0027,20220807,Remove,95.3,850.71,ClearPath
WO_00001232,P_0006038,CKT_0094,20201201,Remove,73.6,1026.14,SafeSpan
WO_00001233,P_0003585,CKT_0124,20210912,Patrol,69.0,621.9,TreeCo
WO_00001234,P_0010096,CKT_0081,20200424,Trim,74.6,611.08,TreeCo
WO_00001235,P_0006296,CKT_0038,20220120,Patrol,122.4,1131.43,SafeSpan
WO_00001236,P_0006389,CKT_0015,20210919,Trim,68.8,720.8,TreeCo
WO_00001237,P_0004468,CKT_0037,20231210,Remove,144.1,2656.26,GreenLine
WO_00001238,P_0009380,CKT_0104,20240912,Trim,99.2,1722.23,SafeSpan
WO_00001239,P_0013970,CKT_0030,20230422,Trim,115.3,1212.01,TreeCo
WO_00001240,P_0005108,CKT_0121,20211014,Patrol,56.2,977.41,ClearPath
WO_00001241,P_0002951,CKT_0028,20230507,Patrol,80.0,998.35,TreeCo
WO_00001242,P_0010231,CKT_0116,20221003,Trim,65.6,1026.23,GreenLine
WO_00001243,P_0014686,CKT_0149,20200918,Patrol,73.4,1423.75,TreeCo
WO_00001244,P_0013612,CKT_0149,20220202,Remove,104.0,1137.57,GreenLine
WO_00001245,P_0000264,CKT_0086,20221124,Patrol,120.5,1049.59,GreenLine
WO_00001246,P_0012703,CKT_0020,20220603,Mow,40.8,401.53,TreeCo
WO_00001247,P_0012499,CKT_0026,20200713,Trim,106.3,1826.39,GreenLine
WO_00001248,P_0004337,CKT_0141,20210221,Trim,129.3,2154.23,ClearPath
WO_00001249,P_0012151,CKT_0149,20241101,Patrol,116.3,2229.34,TreeCo
WO_00001250,P_0006440,CKT_0042,20211031,Mow,10.0,99.31,TreeCo
WO_00001251,P_0008660,CKT_0023,20230303,Mow,83.3,1379.3,TreeCo
WO_00001252,P_0004267,CKT_0027,20221107,Remove,103.3,2033.7,SafeSpan
WO_00001253,P_0009666,CKT_0024,20241001,Trim,45.4,609.17,GreenLine
WO_00001254,P_0005542,CKT_0140,20230210,Patrol,83.0,1375.29,GreenLine
WO_00001255,P_0004225,CKT_0110,20201229,Trim,64.1,766.29,ClearPath
WO_00001256,P_0010806,CKT_0135,20240913,Mow,126.5,2355.58,GreenLine
WO_00001257,P_0005842,CKT_0088,20210803,Remove,85.2,779.89,ClearPath
WO_00001258,P_0011878,CKT_0055,20231118,Mow,115.7,1981.41,SafeSpan
WO_00001259,P_0008599,CKT_0021,20221010,Trim,112.4,1881.17,ClearPath
WO_00001260,P_0000578,CKT_0077,20241201,Patrol,120.4,2242.09,ClearPath
WO_00001261,P_0000827,CKT_0072,20230105,Trim,96.6,1775.5,ClearPath
WO_00001262,P_0008987,CKT_0106,20201014,Mow,86.1,1181.3,GreenLine
WO_00001263,P_0006082,CKT_0035,20200506,Trim,25.4,426.53,ClearPath
WO_00001264,P_0001083,CKT_0106,20230718,Patrol,80.3,1569.08,TreeCo
WO_00001265,P_0011712,CKT_0015,20190524,Patrol,59.6,1085.0,TreeCo
WO_00001266,P_0001117,CKT_0084,20220202,Remove,80.0,792.13,SafeSpan
WO_00001267,P_0002671,CKT_0009,20230826,Mow,85.0,743.21,TreeCo
WO_00001268,P_0001895,CKT_0108,20200731,Mow,44.0,845.76,TreeCo
WO_00001269,P_0012693,CKT_0131,20221005,Mow,66.8,740.39,GreenLine
WO_00001270,P_0005209,CKT_0081,20211028,Remove,87.4,768.72,TreeCo
WO_00001271,P_0000059,CKT_0119,20220804,Mow,120.5,1690.11,SafeSpan
WO_00001272,P_0013792,CKT_0002,20200612,Mow,104.1,1484.31,SafeSpan
WO_00001273,P_0006345,CKT_0147,20210924,Trim,94.9,1433.08,GreenLine
WO_00001274,P_0007981,CKT_0100,20241130,Trim,55.4,688.95,SafeSpan
WO_00001275,P_0004041,CKT_0035,20210118,Trim,89.8,1557.35,TreeCo
WO_00001276,P_0007478,CKT_0100,20231124,Patrol,87.9,1011.34,SafeSpan
WO_00001277,P_0009507,CKT_0014,20220612,Remove,144.0,1405.11,ClearPath
WO_00001278,P_0004809,CKT_0056,20230810,Patrol,91.8,1591.76,TreeCo
WO_00001279,P_0006986,CKT_0089,20230830,Trim,58.1,514.55,GreenLine
WO_00001280,P_0008715,CKT_0033,20211115,Mow,115.8,1357.11,ClearPath
WO_00001281,P_0012874,CKT_0078,20230102,Trim,10.0,174.24,GreenLine
WO_00001282,P_0011752,CKT_0048,20190401,Patrol,63.7,874.65,ClearPath
WO_00001283,P_0004554,CKT_0141,20240523,Remove,43.4,813.77,TreeCo
WO_00001284,P_0006085,CKT_0138,20220328,Mow,67.0,1006.49,ClearPath
WO_00001285,P_0013340,CKT_0066,20210513,Patrol,56.0,761.37,ClearPath
WO_00001286,P_0012313,CKT_0069,20220105,Remove,75.0,789.29,TreeCo
WO_00001287,P_0001428,CKT_0078,20210322,Patrol,80.9,846.93,GreenLine
WO_00001288,P_0007746,CKT_0039,20220216,Patrol,123.6,2160.12,SafeSpan
WO_00001289,P_0011374,CKT_0141,20190906,Patrol,49.1,483.26,SafeSpan
WO_00001290,P_0008299,CKT_0055,20211017,Trim,144.0,2545.92,TreeCo
WO_00001291,P_0003400,CKT_0028,20230623,Trim,38.6,539.28,TreeCo
WO_00001292,P_0008809,CKT_0076,20220104,Mow,68.1,1094.28,GreenLine
WO_00001293,P_0012084,CKT_0101,20230926,Patrol,125.6,1608.0,ClearPath
WO_00001294,P_0014743,CKT_0125,20240615,Trim,10.0,130.62,TreeCo
WO_00001295,P_0010467,CKT_0014,20241101,Mow,55.0,571.48,GreenLine
WO_00001296,P_0000476,CKT_0147,20220925,Mow,95.3,1070.81,TreeCo
WO_00001297,P_0000801,CKT_0082,20241125,Mow,64.4,1259.35,TreeCo
WO_00001298,P_0001972,CKT_0009,20210624,Patrol,111.7,905.71,TreeCo
WO_00001299,P_0010893,CKT_0102,20220302,Trim,97.8,885.18,SafeSpan
WO_00001300,P_0000932,CKT_0084,20200910,Patrol,99.4,1693.59,SafeSpan
WO_00001301,P_0004032,CKT_0141,20230507,Remove,116.3,932.95,SafeSpan
WO_00001302,P_0014217,CKT_0086,20191228,Mow,56.1,564.48,GreenLine
WO_00001303,P_0006198,CKT_0042,20190530,Mow,135.1,2687.34,ClearPath
WO_00001304,P_0010177,CKT_0119,20190308,Trim,163.1,1766.16,GreenLine
WO_00001305,P_0004218,CKT_0068,20241004,Trim,76.5,1130.84,ClearPath
WO_00001306,P_0009563,CKT_0066,20201224,Remove,112.1,1152.52,SafeSpan
WO_00001307,P_0013943,CKT_0141,20190516,Mow,69.1,1240.48,SafeSpan
WO_00001308,P_0003366,CKT_0104,20200726,Patrol,25.1,379.76,SafeSpan
WO_00001309,P_0008398,CKT_0079,20210103,Mow,64.5,958.04,TreeCo
WO_00001310,P_0006911,CKT_0098,20240210,Mow,72.4,687.57,SafeSpan
WO_00001311,P_0003798,CKT_0049,20190423,Trim,102.7,1745.91,TreeCo
WO_00001312,P_0012579,CKT_0019,20241114,Remove,105.9,1011.84,ClearPath
WO_00001313,P_0001585,CKT_0004,20230626,Patrol,48.5,625.41,GreenLine
WO_00001314,P_0014684,CKT_0056,20200919,Trim,92.2,1393.39,TreeCo
WO_00001315,P_0004505,CKT_0138,20221211,Remove,86.9,1663.17,GreenLine
WO_00001316,P_0014958,CKT_0133,20200920,Patrol,10.0,187.68,TreeCo
WO_00001317,P_0000153,CKT_0120,20220320,Patrol,83.6,1484.9,TreeCo
WO_00001318,P_0008704,CKT_0103,20191210,Remove,42.4,622.31,TreeCo
WO_00001319,P_0010312,CKT_0084,20190126,Remove,45.5,591.38,SafeSpan
WO_00001320,P_0012839,CKT_0116,20210701,Remove,73.8,1301.23,ClearPath
WO_00001321,P_0001862,CKT_0012,20240701,Patrol,89.0,1596.22,ClearPath
WO_00001322,P_0006686,CKT_0093,20231206,Remove,61.6,770.32,SafeSpan
WO_00001323,P_0007822,CKT_0075,20210727,Remove,101.4,2023.4,SafeSpan
WO_00001324,P_0013583,CKT_0021,20201010,Trim,61.4,707.83,SafeSpan
WO_00001325,P_0007581,CKT_0131,20240512,Patrol,55.4,1063.46,SafeSpan
WO_00001326,P_0013916,CKT_0087,20220204,Remove,64.9,652.45,SafeSpan
WO_00001327,P_0010938,CKT_0009,20240828,Patrol,101.3,1572.39,GreenLine
WO_00001328,P_0013729,CKT_0147,20230627,Patrol,44.3,391.21,ClearPath
WO_00001329,P_0013134,CKT_0062,20230212,Mow,74.2,1140.02,TreeCo
WO_00001330,P_0011991,CKT_0068,20241106,Mow,59.2,879.76,ClearPath
WO_00001331,P_0010863,CKT_0070,20220909,Mow,99.9,1904.03,ClearPath
WO_00001332,P_0012646,CKT_0057,20241014,Patrol,51.5,651.8,SafeSpan
WO_00001333,P_0001744,CKT_0109,20240601,Remove,135.0,2422.73,GreenLine
WO_00001334,P_0009023,CKT_0121,20200127,Patrol,101.6,1532.35,TreeCo
WO_00001335,P_0014001,CKT_0037,20200726,Trim,54.2,898.15,SafeSpan
WO_00001336,P_0004167,CKT_0093,20231216,Remove,138.6,1869.38,SafeSpan
WO_00001337,P_0012707,CKT_0072,20190809,Trim,74.9,615.58,ClearPath
WO_00001338,P_0004269,CKT_0123,20230607,Trim,40.0,732.82,GreenLine
WO_00001339,P_0005503,CKT_0118,20210504,Trim,70.1,709.83,ClearPath
WO_00001340,P_0001265,CKT_0015,20231006,Remove,56.2,745.6,SafeSpan
WO_00001341,P_0011312,CKT_0135,20211225,Mow,55.3,876.61,ClearPath
WO_00001342,P_0012252,CKT_0005,20230123,Mow,96.5,1618.68,GreenLine
WO_00001343,P_0004624,CKT_0037,20210901,Patrol,45.7,795.0,SafeSpan
WO_00001344,P_0008094,CKT_0119,20230403,Trim,130.4,2102.71,GreenLine
WO_00001345,P_0009501,CKT_0119,20220204,Patrol,115.2,1049.52,GreenLine
WO_00001346,P_0006827,CKT_0112,20230521,Patrol,60.3,1091.87,GreenLine
WO_00001347,P_0001903,CKT_0128,20220119,Patrol,46.0,880.78,TreeCo
WO_00001348,P_0002025,CKT_0040,20190715,Trim,127.8,1079.53,GreenLine
WO_00001349,P_0005088,CKT_0016,20210207,Trim,95.7,1696.07,ClearPath
WO_00001350,P_0010621,CKT_0086,20230708,Trim,71.5,968.89,TreeCo
WO_00001351,P_0014645,CKT_0012,20190802,Remove,85.0,1685.34,TreeCo
WO_00001352,P_0011663,CKT_0125,20240807,Remove,101.1,1047.52,SafeSpan
WO_00001353,P_0007019,CKT_0149,20240902,Trim,63.4,1260.59,ClearPath
WO_00001354,P_0000519,CKT_0016,20240421,Remove,84.1,888.52,ClearPath
WO_00001355,P_0014323,CKT_0096,20201015,Trim,79.8,925.15,GreenLine
WO_00001356,P_0003089,CKT_0022,20230512,Trim,60.7,1150.25,GreenLine
WO_00001357,P_0002673,CKT_0073,20230315,Remove,75.0,1268.63,GreenLine
WO_00001358,P_0001374,CKT_0105,20201007,Patrol,76.4,734.63,SafeSpan
WO_00001359,P_0014189,CKT_0022,20221119,Remove,92.5,1783.42,GreenLine
WO_00001360,P_0000116,CKT_0092,20200107,Trim,72.3,1251.05,ClearPath
WO_00001361,P_0011488,CKT_0003,20201020,Mow,89.7,1280.58,SafeSpan
WO_00001362,P_0003674,CKT_0145,20200830,Mow,35.2,424.46,GreenLine
WO_00001363,P_0007153,CKT_0007,20210404,Remove,70.4,1204.69,GreenLine
WO_00001364,P_0003760,CKT_0039,20200224,Patrol,109.0,934.17,ClearPath
WO_00001365,P_0014995,CKT_0066,20200610,Patrol,45.9,517.26,GreenLine
WO_00001366,P_0013113,CKT_0051,20190104,Trim,89.5,749.01,TreeCo
WO_00001367,P_0002936,CKT_0140,20250205,Mow,120.5,2359.69,TreeCo
WO_00001368,P_0013729,CKT_0147,20220301,Mow,73.1,830.09,TreeCo
WO_00001369,P_0002558,CKT_0137,20250123,Patrol,119.4,1265.46,GreenLine
WO_00001370,P_0001697,CKT_0046,20240323,Mow,71.7,1182.33,TreeCo
WO_00001371,P_0010889,CKT_0003,20200109,Remove,51.8,431.79,ClearPath
WO_00001372,P_0004577,CKT_0100,20190717,Patrol,45.8,894.95,SafeSpan
WO_00001373,P_0001560,CKT_0078,20200305,Remove,91.8,1780.75,ClearPath
WO_00001374,P_0009563,CKT_0066,20220316,Mow,82.1,907.5,GreenLine
WO_00001375,P_0012243,CKT_0112,20230323,Remove,50.0,665.13,ClearPath
WO_00001376,P_0010915,CKT_0033,20231226,Remove,115.8,2021.08,ClearPath
WO_00001377,P_0011949,CKT_0080,20220906,Mow,62.2,1109.8,GreenLine
WO_00001378,P_0009180,CKT_0102,20230227,Mow,108.7,1445.96,SafeSpan
WO_00001379,P_0002118,CKT_0048,20221023,Trim,66.6,991.69,SafeSpan
WO_00001380,P_0003010,CKT_0122,20191125,Patrol,36.7,712.93,SafeSpan
WO_00001381,P_0000220,CKT_0086,20230624,Trim,61.8,647.57,GreenLine
WO_00001382,P_0008405,CKT_0026,20190629,Trim,55.1,485.37,TreeCo
WO_00001383,P_0006589,CKT_0043,20200223,Trim,84.2,1090.21,SafeSpan
WO_00001384,P_0001985,CKT_0113,20210820,Mow,13.6,133.52,SafeSpan
WO_00001385,P_0006634,CKT_0130,20221013,Remove,130.5,1426.91,SafeSpan
WO_00001386,P_0006562,CKT_0145,20211121,Patrol,60.2,608.51,GreenLine
WO_00001387,P_0012406,CKT_0046,20230317,Patrol,68.4,1260.3,ClearPath
WO_00001388,P_0012555,CKT_0149,20240525,Mow,103.2,1757.67,SafeSpan
WO_00001389,P_0007758,CKT_0002,20230812,Remove,18.9,151.96,ClearPath
WO_00001390,P_0003623,CKT_0005,20200301,Mow,114.6,1206.9,TreeCo
WO_00001391,P_0011384,CKT_0118,20241212,Patrol,119.2,1260.03,TreeCo
WO_00001392,P_0000758,CKT_0094,20220109,Patrol,110.3,1376.57,GreenLine
WO_00001393,P_0010886,CKT_0048,20230111,Mow,66.1,842.15,SafeSpan
WO_00001394,P_0008257,CKT_0140,20190913,Remove,89.2,766.55,TreeCo
WO_00001395,P_0009373,CKT_0045,20220124,Patrol,125.6,1309.21,GreenLine
WO_00001396,P_0000795,CKT_0068,20210603,Patrol,67.6,747.27,ClearPath
WO_00001397,P_0006398,CKT_0020,20201118,Mow,143.8,2567.99,GreenLine
WO_00001398,P_0000792,CKT_0062,20230404,Patrol,54.2,454.28,GreenLine
WO_00001399,P_0001958,CKT_0121,20200604,Remove,43.7,803.59,GreenLine
WO_00001400,P_0012595,CKT_0018,20190331,Trim,135.3,2544.8,TreeCo
WO_00001401,P_0005172,CKT_0003,20220806,Remove,80.6,1157.47,ClearPath
WO_00001402,P_0005431,CKT_0106,20221022,Patrol,50.9,766.1,SafeSpan
WO_00001403,P_0003712,CKT_0030,20230107,Remove,26.6,515.5,GreenLine
WO_00001404,P_0005169,CKT_0121,20240423,Patrol,65.2,671.48,ClearPath
WO_00001405,P_0001738,CKT_0122,20200312,Patrol,112.9,1044.11,SafeSpan
WO_00001406,P_0008400,CKT_0100,20250207,Trim,56.2,996.68,TreeCo
WO_00001407,P_0000689,CKT_0133,20220726,Patrol,31.5,583.92,GreenLine
WO_00001408,P_0000434,CKT_0013,20241023,Trim,88.0,779.91,GreenLine
WO_00001409,P_0014934,CKT_0054,20240723,Remove,110.1,2002.31,ClearPath
WO_00001410,P_0007380,CKT_0120,20191108,Trim,22.7,359.01,SafeSpan
WO_00001411,P_0006751,CKT_0021,20190808,Patrol,84.4,1389.17,SafeSpan
WO_00001412,P_0001272,CKT_0125,20190716,Remove,59.0,957.95,SafeSpan
WO_00001413,P_0014247,CKT_0032,20200723,Trim,107.8,2005.06,SafeSpan
WO_00001414,P_0003549,CKT_0103,20220126,Trim,145.5,1295.62,TreeCo
WO_00001415,P_0012890,CKT_0108,20230531,Trim,54.2,1029.38,SafeSpan
WO_00001416,P_0007713,CKT_0133,20230903,Patrol,51.5,502.65,GreenLine
WO_00001417,P_0001529,CKT_0070,20200219,Patrol,107.8,950.58,GreenLine
WO_00001418,P_0003006,CKT_0099,20190123,Trim,107.1,926.64,GreenLine
WO_00001419,P_0006022,CKT_0105,20200303,Patrol,122.1,2100.34,GreenLine
WO_00001420,P_0012328,CKT_0094,20231019,Remove,106.6,2051.14,TreeCo
WO_00001421,P_0013733,CKT_0044,20211025,Trim,53.2,784.77,SafeSpan
WO_00001422,P_0007797,CKT_0053,20211229,Patrol,97.5,1486.93,SafeSpan
WO_00001423,P_0002121,CKT_0081,20210208,Trim,104.3,1797.18,TreeCo
WO_00001424,P_0001034,CKT_0012,20210714,Patrol,101.0,2018.19,ClearPath
WO_00001425,P_0010285,CKT_0033,20220321,Trim,26.7,436.8,ClearPath
WO_00001426,P_0006177,CKT_0119,20221103,Trim,56.6,706.07,TreeCo
WO_00001427,P_0009367,CKT_0011,20210226,Trim,36.4,618.92,SafeSpan
WO_00001428,P_0013566,CKT_0004,20230809,Mow,56.4,836.39,ClearPath
WO_00001429,P_0002930,CKT_0056,20241121,Mow,126.6,1328.14,ClearPath
WO_00001430,P_0003727,CKT_0120,20230529,Mow,86.4,773.72,GreenLine
WO_00001431,P_0004231,CKT_0123,20210607,Patrol,86.6,1458.93,TreeCo
WO_00001432,P_0008036,CKT_0037,20190310,Trim,96.0,1553.24,ClearPath
WO_00001433,P_0003642,CKT_0014,20231004,Remove,131.9,1311.16,SafeSpan
WO_00001434,P_0003731,CKT_0093,20210122,Patrol,84.6,1114.87,TreeCo
WO_00001435,P_0008222,CKT_0126,20200918,Mow,137.5,2286.05,ClearPath
WO_00001436,P_0013162,CKT_0117,20240421,Patrol,39.8,444.7,SafeSpan
WO_00001437,P_0005373,CKT_0030,20200822,Remove,26.9,255.51,ClearPath
WO_00001438,P_0005883,CKT_0119,20190328,Mow,80.5,1554.18,GreenLine
WO_00001439,P_0005779,CKT_0068,20210828,Remove,93.9,1420.97,SafeSpan
WO_00001440,P_0011412,CKT_0082,20210214,Patrol,59.4,545.86,ClearPath
WO_00001441,P_0009677,CKT_0064,20210708,Trim,39.5,571.37,ClearPath
WO_00001442,P_0013538,CKT_0140,20220617,Patrol,133.3,1104.34,GreenLine
WO_00001443,P_0006489,CKT_0037,20190219,Trim,92.4,968.27,SafeSpan
WO_00001444,P_0012353,CKT_0042,20231022,Trim,101.4,1580.11,SafeSpan
WO_00001445,P_0003645,CKT_0046,20230812,Trim,46.9,757.74,GreenLine
WO_00001446,P_0005553,CKT_0028,20221031,Remove,80.3,1442.71,TreeCo
WO_00001447,P_0014369,CKT_0120,20210624,Remove,115.4,2296.33,ClearPath
WO_00001448,P_0003398,CKT_0064,20230401,Mow,78.2,744.71,ClearPath
WO_00001449,P_0010819,CKT_0127,20190904,Mow,103.7,1886.18,ClearPath
WO_00001450,P_0013630,CKT_0076,20230202,Trim,140.9,2474.21,SafeSpan
WO_00001451,P_0014313,CKT_0073,20200828,Mow,110.9,1233.03,ClearPath
WO_00001452,P_0007458,CKT_0092,20201108,Trim,42.4,773.33,GreenLine
WO_00001453,P_0004246,CKT_0026,20240507,Trim,76.7,769.12,TreeCo
WO_00001454,P_0002703,CKT_0085,20220410,Trim,108.2,1200.58,ClearPath
WO_00001455,P_0004191,CKT_0060,20240514,Remove,104.8,1265.33,TreeCo
WO_00001456,P_0014454,CKT_0022,20220708,Remove,117.2,1245.45,TreeCo
WO_00001457,P_0004193,CKT_0046,20230424,Patrol,77.7,1537.69,GreenLine
WO_00001458,P_0010316,CKT_0105,20231213,Remove,49.0,633.69,TreeCo
WO_00001459,P_0006467,CKT_0117,20210316,Remove,79.3,825.46,ClearPath
WO_00001460,P_0003095,CKT_0074,20210611,Mow,20.8,316.11,GreenLine
WO_00001461,P_0000176,CKT_0130,20220107,Remove,87.8,1190.61,GreenLine
WO_00001462,P_0007588,CKT_0077,20231207,Mow,65.8,763.28,ClearPath
WO_00001463,P_0003129,CKT_0142,20200920,Trim,46.9,855.7,GreenLine
WO_00001464,P_0009212,CKT_0070,20210303,Mow,113.8,2242.98,SafeSpan
WO_00001465,P_0007239,CKT_0057,20240912,Mow,94.4,1263.97,ClearPath
WO_00001466,P_0011738,CKT_0057,20230329,Patrol,53.3,727.78,ClearPath
WO_00001467,P_0014866,CKT_0017,20210617,Patrol,21.0,198.59,SafeSpan
WO_00001468,P_0003218,CKT_0094,20211029,Remove,39.7,386.83,SafeSpan
WO_00001469,P_0001952,CKT_0031,20221006,Patrol,73.7,749.48,SafeSpan
WO_00001470,P_0012687,CKT_0029,20200528,Patrol,42.4,385.59,TreeCo
WO_00001471,P_0003512,CKT_0142,20210519,Remove,125.7,1379.28,ClearPath
WO_00001472,P_0009527,CKT_0054,20240803,Remove,85.8,1549.08,ClearPath
WO_00001473,P_0011396,CKT_0061,20240831,Patrol,101.5,967.98,SafeSpan
WO_00001474,P_0000550,CKT_0107,20231007,Patrol,82.3,832.74,GreenLine
WO_00001475,P_0000218,CKT_0058,20210709,Remove,76.0,797.21,GreenLine
WO_00001476,P_0013175,CKT_0032,20240225,Trim,49.4,579.52,GreenLine
WO_00001477,P_0010318,CKT_0017,20190818,Patrol,30.3,460.7,SafeSpan
WO_00001478,P_0005995,CKT_0129,20210826,Remove,46.6,470.8,ClearPath
WO_00001479,P_0010184,CKT_0043,20210201,Patrol,82.5,1431.94,ClearPath
WO_00001480,P_0004049,CKT_0024,20210310,Patrol,35.7,452.77,TreeCo
WO_00001481,P_0011828,CKT_0122,20230616,Remove,18.0,148.23,TreeCo
WO_00001482,P_0002370,CKT_0025,20230531,Remove,53.1,785.65,GreenLine
