PoleID,CircuitID,Latitude,Longitude,Material,Height,InstallYear,AccessType,RiskZoneID
P_0001434,CKT_0123,41.803641,-118.091576,Composite,62,1982,Backyard,5
P_0001435,CKT_0140,42.934277,-117.005071,Composite,53,1967,Roadside,5
P_0001436,CKT_0130,41.994056,-118.060356,Steel,75,1988,Roadside,5
P_0001437,CKT_0008,42.985153,-117.046688,Steel,74,1970,Roadside,5
P_0001438,CKT_0064,40.236259,-119.923442,Steel,59,1998,Roadside,5
P_0001439,CKT_0138,42.961158,-117.109195,Composite,35,1980,Backyard,1
P_0001440,CKT_0091,43.04546,-116.912617,Composite,70,1999,Off-road,3
P_0001441,CKT_0003,39.806436,-120.022339,Composite,33,2022,Backyard,5
P_0001442,CKT_0121,42.171328,-118.005963,Wood,60,1994,Off-road,4
P_0001443,CKT_0115,43.002909,-116.969151,Composite,51,1991,Backyard,3
P_0001444,CKT_0065,42.886169,-117.065777,Steel,40,1967,Off-road,5
P_0001445,CKT_0036,39.999975,-120.077857,Composite,49,2011,Off-road,3
P_0001446,CKT_0100,40.059885,-119.904518,Wood,70,1995,Off-road,2
P_0001447,CKT_0040,42.070352,-118.038916,Composite,33,2007,Backyard,5
P_0001448,CKT_0041,42.934522,-117.159987,Wood,48,1996,Roadside,2
P_0001449,CKT_0148,41.955471,-118.201536,Composite,34,2019,Backyard,3
P_0001450,CKT_0058,42.15774,-117.982137,Wood,69,1982,Backyard,3
P_0001451,CKT_0003,39.931375,-120.11916,Wood,37,2003,Roadside,5
P_0001452,CKT_0146,41.989796,-118.060173,Composite,39,2007,Backyard,3
P_0001453,CKT_0150,41.9872,-118.097667,Wood,46,2015,Off-road,2
P_0001454,CKT_0136,42.999907,-116.922667,Steel,41,2016,Off-road,1
P_0001455,CKT_0127,42.927951,-117.076822,Steel,35,1974,Off-road,2
P_0001456,CKT_0067,43.022613,-116.981421,Steel,56,2014,Backyard,2
P_0001457,CKT_0030,41.927702,-118.103019,Composite,58,2011,Off-road,2
P_0001458,CKT_0110,43.104044,-117.250627,Wood,66,2011,Backyard,1
P_0001459,CKT_0116,40.111869,-120.023463,Composite,46,2013,Roadside,1
P_0001460,CKT_0144,39.82805,-119.907663,Wood,59,1990,Backyard,3
P_0001461,CKT_0031,39.877326,-119.979124,Steel,64,1979,Backyard,4
P_0001462,CKT_0023,43.037811,-116.890334,Steel,46,1974,Off-road,4
P_0001463,CKT_0094,40.165997,-120.137898,Wood,48,2016,Backyard,4
P_0001464,CKT_0144,40.074998,-120.158308,Composite,50,1998,Off-road,1
P_0001465,CKT_0013,39.993088,-119.953071,Wood,64,2005,Backyard,4
P_0001466,CKT_0069,39.892112,-120.111541,Composite,71,2019,Backyard,3
P_0001467,CKT_0120,41.956905,-117.95599,Steel,47,2016,Roadside,3
P_0001468,CKT_0024,43.044072,-117.003029,Composite,67,1990,Backyard,2
P_0001469,CKT_0116,40.129243,-119.836449,Composite,73,2002,Roadside,5
P_0001470,CKT_0116,39.964604,-119.909086,Steel,73,2009,Roadside,3
P_0001471,CKT_0039,40.147985,-119.840099,Composite,30,2008,Roadside,1
P_0001472,CKT_0018,42.931214,-116.864522,Wood,56,1971,Off-road,1
P_0001473,CKT_0082,39.994565,-120.140816,Composite,58,1987,Roadside,3
P_0001474,CKT_0135,41.826968,-118.002403,Steel,42,1967,Roadside,5
P_0001475,CKT_0090,43.186549,-117.029947,Wood,33,2003,Off-road,2
P_0001476,CKT_0092,43.041146,-116.980655,Composite,70,1972,Off-road,1
P_0001477,CKT_0115,43.025538,-117.117944,Wood,68,1973,Backyard,5
P_0001478,CKT_0067,43.095692,-116.880911,Wood,37,2009,Roadside,3
P_0001479,CKT_0087,42.92919,-117.159087,Steel,59,2007,Roadside,4
P_0001480,CKT_0039,40.145597,-120.032711,Steel,57,2009,Off-road,3
P_0001481,CKT_0131,43.023634,-116.998205,Steel,40,2014,Roadside,3
P_0001482,CKT_0073,40.07097,-120.158939,Wood,54,1989,Backyard,1
P_0001483,CKT_0109,40.175147,-119.925072,Steel,46,1976,Backyard,1
P_0001484,CKT_0137,43.03297,-116.978335,Steel,42,2004,Backyard,2
P_0001485,CKT_0065,43.02669,-117.056974,Composite,61,1971,Roadside,5
P_0001486,CKT_0130,41.882658,-117.99634,Steel,43,2004,Off-road,1
P_0001487,CKT_0001,40.039521,-119.978503,Steel,75,1981,Roadside,1
P_0001488,CKT_0066,42.032908,-117.865092,Wood,34,2001,Off-road,3
P_0001489,CKT_0069,39.845174,-120.007515,Steel,31,2022,Backyard,2
P_0001490,CKT_0002,43.236798,-116.978572,Composite,70,1965,Roadside,4
P_0001491,CKT_0080,42.994745,-116.964156,Steel,39,2009,Backyard,4
P_0001492,CKT_0147,42.046919,-117.979123,Composite,30,1997,Off-road,4
P_0001493,CKT_0041,43.055466,-117.006495,Steel,57,1990,Off-road,1
P_0001494,CKT_0121,42.237209,-117.983253,Composite,44,1965,Backyard,4
P_0001495,CKT_0100,40.008728,-120.133221,Wood,66,1999,Backyard,3
P_0001496,CKT_0015,42.947909,-116.979861,Composite,49,1990,Roadside,1
P_0001497,CKT_0083,43.055589,-117.043667,Steel,64,2019,Backyard,1
P_0001498,CKT_0142,43.300154,-116.724346,Steel,48,2006,Roadside,2
P_0001499,CKT_0087,42.902803,-116.974963,Composite,32,1989,Off-road,2
P_0001500,CKT_0013,40.070263,-119.895187,Steel,74,1989,Roadside,3
P_0001501,CKT_0079,43.058467,-116.93512,Steel,35,2021,Off-road,4
P_0001502,CKT_0139,43.034991,-117.031194,Composite,42,1973,Roadside,2
P_0001503,CKT_0133,39.912937,-119.815251,Wood,67,1980,Backyard,4
P_0001504,CKT_0036,40.142139,-119.930296,Wood,64,2006,Backyard,4
P_0001505,CKT_0051,40.22285,-119.894414,Composite,58,1966,Roadside,3
P_0001506,CKT_0114,41.890024,-117.976057,Wood,51,2015,Off-road,1
P_0001507,CKT_0050,40.143725,-120.049218,Steel,37,1978,Off-road,5
P_0001508,CKT_0077,42.016798,-118.129301,Steel,73,2020,Off-road,2
P_0001509,CKT_0089,39.972921,-119.941021,Composite,67,1979,Roadside,1
P_0001510,CKT_0111,40.022747,-119.935929,Composite,39,1996,Off-road,1
P_0001511,CKT_0129,42.00521,-118.058902,Steel,69,1967,Roadside,2
P_0001512,CKT_0039,39.997778,-119.998552,Wood,41,2005,Roadside,3
P_0001513,CKT_0135,41.998399,-118.045583,Wood,59,2004,Roadside,5
P_0001514,CKT_0055,40.062987,-119.90753,Wood,36,1972,Backyard,5
P_0001515,CKT_0064,39.875444,-119.961392,Composite,44,1969,Roadside,4
P_0001516,CKT_0120,41.976469,-118.203052,Steel,73,1990,Backyard,1
P_0001517,CKT_0032,39.975722,-120.019883,Composite,66,1999,Roadside,3
P_0001518,CKT_0107,41.939322,-117.931915,Wood,32,2002,Roadside,3
P_0001519,CKT_0077,41.843894,-118.111052,Wood,37,1982,Roadside,4
P_0001520,CKT_0116,39.849102,-120.085041,Wood,74,1988,Off-road,2
P_0001521,CKT_0101,42.999395,-117.013553,Steel,45,2002,Roadside,2
P_0001522,CKT_0059,40.06281,-120.073607,Wood,70,2004,Backyard,2
P_0001523,CKT_0137,42.969906,-116.885891,Wood,61,1970,Roadside,1
P_0001524,CKT_0147,42.121355,-117.97828,Wood,35,2010,Off-road,5
P_0001525,CKT_0142,42.996977,-117.074215,Steel,56,2009,Backyard,2
P_0001526,CKT_0115,42.910081,-117.100356,Wood,39,2005,Backyard,5
P_0001527,CKT_0144,39.952348,-119.910332,Steel,56,1980,Roadside,5
P_0001528,CKT_0116,40.002984,-120.124588,Composite,32,2003,Roadside,4
P_0001529,CKT_0070,43.00918,-117.00083,Composite,35,2005,Backyard,3
P_0001530,CKT_0132,41.917234,-117.888495,Steel,30,2000,Roadside,2
P_0001531,CKT_0122,43.093325,-116.979183,Wood,63,1971,Off-road,3
P_0001532,CKT_0137,42.999537,-116.906693,Composite,62,1979,Backyard,2
P_0001533,CKT_0025,43.030722,-116.976683,Steel,33,1977,Roadside,2
P_0001534,CKT_0070,42.984053,-117.140651,Composite,60,1996,Roadside,2
P_0001535,CKT_0017,42.986801,-117.028304,Composite,32,1968,Off-road,3
P_0001536,CKT_0040,41.931405,-117.913352,Steel,43,1992,Backyard,3
P_0001537,CKT_0082,39.951345,-119.970981,Composite,59,1967,Roadside,1
P_0001538,CKT_0072,40.119508,-120.180762,Composite,41,1975,Roadside,4
P_0001539,CKT_0147,41.916859,-118.003228,Composite,37,1969,Roadside,4
P_0001540,CKT_0089,40.027658,-120.212206,Composite,67,1985,Backyard,2
P_0001541,CKT_0096,39.960526,-120.075076,Composite,73,2022,Backyard,2
P_0001542,CKT_0083,43.0152,-117.015437,Wood,50,1979,Roadside,2
P_0001543,CKT_0118,42.95308,-116.937438,Composite,56,2020,Roadside,4
P_0001544,CKT_0082,40.102683,-120.026264,Wood,34,1995,Off-road,4
P_0001545,CKT_0020,42.011905,-118.097306,Wood,57,1974,Roadside,5
P_0001546,CKT_0081,40.010874,-119.876777,Steel,41,1989,Backyard,2
P_0001547,CKT_0081,40.025674,-120.070886,Steel,42,2005,Backyard,3
P_0001548,CKT_0109,39.912426,-119.845636,Wood,51,1973,Roadside,5
P_0001549,CKT_0028,42.885115,-117.031074,Wood,47,1973,Roadside,4
P_0001550,CKT_0146,41.863413,-117.960018,Steel,56,1975,Backyard,2
P_0001551,CKT_0092,43.122618,-116.918129,Steel,68,1975,Off-road,5
P_0001552,CKT_0143,42.977981,-117.02403,Wood,66,2000,Roadside,1
P_0001553,CKT_0019,40.05474,-119.962462,Steel,63,1996,Roadside,5
P_0001554,CKT_0107,41.941537,-118.217471,Steel,59,1982,Roadside,4
P_0001555,CKT_0091,43.261598,-116.824527,Composite,45,1980,Backyard,4
P_0001556,CKT_0001,39.88632,-119.930577,Composite,44,2022,Off-road,2
P_0001557,CKT_0102,42.955537,-117.016161,Composite,30,1991,Roadside,1
P_0001558,CKT_0136,42.996252,-117.123638,Steel,62,1967,Backyard,5
P_0001559,CKT_0055,40.065686,-119.93244,Steel,60,2016,Off-road,1
P_0001560,CKT_0078,43.216764,-116.994444,Steel,61,1980,Roadside,5
P_0001561,CKT_0035,42.028671,-118.161067,Wood,74,2011,Backyard,2
P_0001562,CKT_0122,43.044968,-116.973571,Wood,52,1983,Roadside,1
P_0001563,CKT_0044,42.962563,-116.954613,Wood,60,2007,Backyard,2
P_0001564,CKT_0109,40.170928,-119.791405,Composite,59,2019,Off-road,5
P_0001565,CKT_0144,40.014336,-119.975287,Wood,59,1994,Roadside,4
P_0001566,CKT_0032,40.184857,-119.924465,Wood,53,2005,Backyard,1
P_0001567,CKT_0135,42.02096,-118.005637,Composite,34,1989,Off-road,3
P_0001568,CKT_0065,42.95233,-116.82862,Composite,32,1983,Backyard,3
P_0001569,CKT_0100,40.072048,-120.151601,Composite,69,1999,Off-road,2
P_0001570,CKT_0118,43.095291,-117.072939,Composite,35,2004,Backyard,1
P_0001571,CKT_0054,41.942333,-118.02009,Composite,73,1988,Roadside,1
P_0001572,CKT_0074,39.997156,-120.060096,Steel,53,1994,Off-road,1
P_0001573,CKT_0081,40.011874,-119.796351,Steel,53,1976,Off-road,5
P_0001574,CKT_0104,41.995497,-117.992253,Composite,34,2000,Off-road,2
P_0001575,CKT_0114,41.76175,-118.070648,Wood,51,1980,Off-road,1
P_0001576,CKT_0116,40.195294,-120.062997,Composite,60,2012,Off-road,2
P_0001577,CKT_0095,40.05516,-120.063836,Composite,44,1985,Backyard,3
P_0001578,CKT_0060,40.00481,-119.888254,Composite,73,1992,Backyard,1
P_0001579,CKT_0047,43.040323,-117.070202,Wood,53,1987,Backyard,4
P_0001580,CKT_0143,43.00344,-116.999979,Composite,63,2018,Roadside,4
P_0001581,CKT_0108,43.024627,-117.016167,Composite,64,2008,Off-road,3
P_0001582,CKT_0126,40.069151,-120.187162,Steel,69,1988,Off-road,1
P_0001583,CKT_0033,40.202693,-119.978889,Wood,59,1970,Roadside,4
P_0001584,CKT_0111,40.057113,-119.947003,Wood,48,1969,Roadside,2
P_0001585,CKT_0004,39.878424,-120.102249,Steel,37,2009,Roadside,4
P_0001586,CKT_0127,43.1188,-116.995763,Wood,43,1998,Off-road,1
P_0001587,CKT_0150,42.101973,-118.083807,Steel,56,2008,Off-road,2
P_0001588,CKT_0053,40.115769,-120.035376,Steel,52,1991,Backyard,1
P_0001589,CKT_0034,39.969206,-120.003973,Steel,42,1969,Roadside,2
P_0001590,CKT_0078,42.938616,-116.979379,Composite,71,1986,Backyard,5
P_0001591,CKT_0111,40.14233,-119.943559,Steel,71,2006,Backyard,4
P_0001592,CKT_0021,42.880677,-116.989987,Composite,72,2009,Off-road,5
P_0001593,CKT_0029,40.072222,-119.92087,Steel,59,1984,Off-road,2
P_0001594,CKT_0107,42.168782,-118.020681,Steel,40,2015,Backyard,2
P_0001595,CKT_0120,42.025704,-118.070513,Steel,53,1983,Roadside,2
P_0001596,CKT_0124,40.105662,-120.188146,Steel,48,1994,Roadside,5
P_0001597,CKT_0036,39.97687,-120.00948,Wood,75,1999,Backyard,2
P_0001598,CKT_0059,39.93729,-120.09846,Wood,75,2009,Off-road,2
P_0001599,CKT_0056,41.989624,-118.208781,Wood,45,1972,Roadside,3
P_0001600,CKT_0086,39.871278,-119.942233,Composite,38,1993,Backyard,3
P_0001601,CKT_0073,39.995728,-119.969932,Wood,43,2000,Off-road,1
P_0001602,CKT_0092,42.912129,-116.990049,Composite,50,1987,Roadside,3
P_0001603,CKT_0074,40.0753,-120.008274,Steel,64,1975,Off-road,3
P_0001604,CKT_0012,42.047902,-118.092038,Wood,31,1990,Backyard,2
P_0001605,CKT_0119,40.043088,-120.033033,Steel,50,1974,Roadside,5
P_0001606,CKT_0023,42.956389,-117.000238,Composite,51,2006,Off-road,3
P_0001607,CKT_0019,39.918738,-120.0617,Steel,48,2013,Off-road,2
P_0001608,CKT_0106,42.994777,-116.889921,Composite,58,1986,Off-road,1
P_0001609,CKT_0089,40.020068,-119.99442,Composite,60,2022,Roadside,2
P_0001610,CKT_0122,42.811963,-116.824113,Composite,65,1972,Backyard,1
P_0001611,CKT_0148,41.86038,-117.958025,Steel,69,2018,Roadside,4
P_0001612,CKT_0009,42.925715,-116.929255,Steel,35,1985,Roadside,5
P_0001613,CKT_0027,40.077093,-120.075205,Composite,42,2002,Off-road,2
P_0001614,CKT_0138,43.006255,-117.056309,Steel,42,1966,Roadside,5
P_0001615,CKT_0049,43.055241,-116.826044,Steel,73,2007,Roadside,5
P_0001616,CKT_0031,39.925858,-120.000709,Steel,42,1996,Backyard,5
P_0001617,CKT_0017,43.065184,-116.94934,Composite,62,1968,Off-road,3
P_0001618,CKT_0025,42.872148,-116.916997,Steel,39,2010,Backyard,3
P_0001619,CKT_0053,39.923171,-119.895743,Steel,53,1965,Backyard,3
P_0001620,CKT_0125,39.783374,-120.271398,Steel,49,1993,Off-road,1
P_0001621,CKT_0082,40.047505,-119.96313,Wood,58,2012,Backyard,4
P_0001622,CKT_0059,40.13139,-120.023337,Steel,40,2016,Off-road,4
P_0001623,CKT_0029,39.906616,-120.000743,Composite,56,1973,Off-road,5
P_0001624,CKT_0050,40.090562,-119.965597,Wood,39,1978,Backyard,4
P_0001625,CKT_0044,43.06887,-117.146149,Composite,51,1969,Off-road,4
P_0001626,CKT_0136,43.010265,-117.048147,Wood,30,1991,Off-road,3
P_0001627,CKT_0096,39.824662,-119.864886,Steel,41,2000,Backyard,5
P_0001628,CKT_0070,43.039849,-116.821665,Wood,42,1976,Backyard,3
P_0001629,CKT_0136,42.916613,-117.132841,Composite,61,1967,Backyard,5
P_0001630,CKT_0105,43.011784,-116.941385,Steel,61,2000,Off-road,4
P_0001631,CKT_0039,40.222011,-120.018372,Wood,31,2015,Roadside,2
P_0001632,CKT_0105,43.025443,-117.095963,Steel,49,2005,Off-road,4
P_0001633,CKT_0102,42.911145,-116.883626,Wood,71,2007,Backyard,4
P_0001634,CKT_0054,42.087046,-117.971648,Wood,61,2009,Off-road,2
P_0001635,CKT_0131,42.836039,-117.034049,Wood,37,2013,Backyard,4
P_0001636,CKT_0150,42.356866,-117.866157,Wood,68,2012,Backyard,5
P_0001637,CKT_0141,42.956892,-117.010306,Steel,66,1992,Backyard,4
P_0001638,CKT_0025,43.014861,-116.975894,Composite,37,1988,Off-road,5
P_0001639,CKT_0004,39.806254,-119.893228,Wood,46,1975,Off-road,1
P_0001640,CKT_0122,43.000804,-117.064623,Wood,50,1994,Off-road,2
P_0001641,CKT_0116,40.093785,-120.065468,Steel,40,1968,Backyard,3
P_0001642,CKT_0004,40.060381,-120.047623,Steel,70,1987,Roadside,3
P_0001643,CKT_0078,42.910189,-116.954996,Steel,63,2005,Roadside,5
P_0001644,CKT_0116,39.83244,-120.048721,Wood,70,1976,Roadside,5
P_0001645,CKT_0080,42.880259,-117.027954,Wood,64,1985,Backyard,3
P_0001646,CKT_0078,43.01179,-116.83036,Steel,73,2009,Off-road,3
P_0001647,CKT_0090,43.188351,-116.948127,Wood,64,2002,Backyard,2
P_0001648,CKT_0080,43.016639,-117.122834,Wood,38,1998,Backyard,3
P_0001649,CKT_0036,40.072414,-120.123421,Steel,56,1986,Roadside,1
P_0001650,CKT_0134,42.019091,-118.071862,Wood,39,1997,Roadside,2
P_0001651,CKT_0012,42.008245,-117.999782,Composite,69,2009,Off-road,5
P_0001652,CKT_0070,42.903436,-117.02938,Composite,65,2009,Roadside,4
P_0001653,CKT_0049,42.973547,-117.150681,Steel,34,1972,Roadside,1
P_0001654,CKT_0090,43.077041,-117.127382,Steel,52,1984,Off-road,3
P_0001655,CKT_0116,39.825359,-119.952621,Wood,58,2021,Off-road,5
P_0001656,CKT_0003,40.14863,-119.84472,Steel,41,2010,Backyard,1
P_0001657,CKT_0081,40.071595,-119.953148,Composite,37,1979,Roadside,2
P_0001658,CKT_0036,40.011379,-119.999216,Composite,44,1984,Roadside,2
P_0001659,CKT_0014,40.032114,-120.047087,Wood,35,1992,Off-road,1
P_0001660,CKT_0012,42.079099,-117.963455,Wood,31,2014,Backyard,4
P_0001661,CKT_0077,41.789093,-118.07107,Wood,42,1971,Roadside,5
P_0001662,CKT_0070,43.072356,-117.165392,Composite,33,1995,Roadside,3
P_0001663,CKT_0125,40.075783,-119.963676,Wood,34,1984,Off-road,1
P_0001664,CKT_0079,43.038563,-116.99392,Wood,37,2003,Roadside,5
P_0001665,CKT_0146,41.987864,-117.958255,Wood,41,2007,Backyard,1
P_0001666,CKT_0035,42.138294,-117.984579,Wood,39,2019,Off-road,3
P_0001667,CKT_0072,39.986255,-120.004948,Composite,52,1987,Roadside,5
P_0001668,CKT_0115,43.179953,-116.953318,Composite,69,1980,Off-road,5
P_0001669,CKT_0027,40.11671,-119.966448,Wood,36,2017,Off-road,1
P_0001670,CKT_0003,40.112829,-120.189974,Composite,43,2010,Roadside,3
P_0001671,CKT_0032,39.989494,-119.902397,Wood,64,1965,Off-road,1
P_0001672,CKT_0042,40.184747,-120.076669,Wood,62,2019,Off-road,4
P_0001673,CKT_0141,42.961701,-116.960257,Steel,74,2002,Roadside,4
P_0001674,CKT_0130,42.040026,-117.877665,Composite,36,1976,Backyard,4
P_0001675,CKT_0115,42.981023,-117.071287,Steel,43,1997,Roadside,4
P_0001676,CKT_0019,39.893918,-119.858085,Wood,50,1972,Backyard,1
P_0001677,CKT_0086,40.130027,-119.969241,Composite,38,1996,Backyard,3
P_0001678,CKT_0015,42.887621,-117.039349,Composite,32,1970,Backyard,4
P_0001679,CKT_0111,39.880324,-120.051161,Wood,54,1983,Backyard,5
P_0001680,CKT_0044,42.836655,-116.971087,Composite,49,2008,Backyard,2
P_0001681,CKT_0120,42.168231,-117.990234,Composite,56,1983,Backyard,2
P_0001682,CKT_0150,41.900198,-117.968312,Wood,60,2008,Backyard,2
P_0001683,CKT_0035,42.10392,-118.076713,Wood,73,1996,Off-road,1
P_0001684,CKT_0068,43.319769,-116.976433,Steel,58,1998,Off-road,1
P_0001685,CKT_0046,42.99222,-116.948211,Wood,39,1990,Backyard,5
P_0001686,CKT_0012,42.105626,-117.907493,Wood,40,1969,Backyard,2
P_0001687,CKT_0010,40.031599,-119.918171,Steel,42,2003,Backyard,1
P_0001688,CKT_0081,39.898961,-120.060073,Wood,57,2011,Backyard,3
P_0001689,CKT_0113,41.960135,-118.172207,Composite,67,2002,Backyard,4
P_0001690,CKT_0082,40.082642,-119.944523,Steel,60,2007,Off-road,4
P_0001691,CKT_0037,43.139717,-116.997748,Steel,62,1982,Roadside,4
P_0001692,CKT_0150,42.034077,-118.045398,Wood,37,1981,Backyard,4
P_0001693,CKT_0031,39.984066,-120.091424,Wood,70,1973,Roadside,1
P_0001694,CKT_0144,39.912304,-120.029929,Composite,33,2018,Roadside,4
P_0001695,CKT_0031,39.906824,-120.106782,Composite,31,1976,Backyard,5
P_0001696,CKT_0143,42.968546,-117.123703,Composite,50,1974,Backyard,5
P_0001697,CKT_0046,43.04706,-116.989072,Composite,36,2013,Roadside,5
P_0001698,CKT_0117,42.892642,-116.944179,Steel,59,1977,Backyard,4
P_0001699,CKT_0089,39.966952,-120.061089,Steel,62,1981,Off-road,3
P_0001700,CKT_0124,39.9959,-120.037485,Composite,64,1966,Roadside,4
P_0001701,CKT_0032,39.964943,-119.790032,Wood,54,1993,Backyard,4
P_0001702,CKT_0030,42.159463,-117.899146,Steel,59,1967,Roadside,2
P_0001703,CKT_0100,40.090666,-119.852954,Composite,72,2020,Backyard,2
P_0001704,CKT_0025,42.986394,-117.056226,Steel,57,1973,Backyard,4
P_0001705,CKT_0058,41.983931,-117.900559,Steel,37,2001,Off-road,4
P_0001706,CKT_0073,39.960861,-119.972743,Composite,65,2008,Off-road,5
P_0001707,CKT_0090,42.97351,-117.049856,Steel,60,2000,Roadside,5
P_0001708,CKT_0128,40.113426,-120.032843,Wood,55,1981,Backyard,5
P_0001709,CKT_0026,40.027443,-119.926984,Steel,69,2008,Backyard,3
P_0001710,CKT_0073,39.80641,-120.032385,Steel,33,1966,Off-road,1
P_0001711,CKT_0064,40.105109,-119.884641,Wood,53,1987,Off-road,5
P_0001712,CKT_0100,39.882518,-119.901666,Wood,70,1986,Backyard,1
P_0001713,CKT_0085,40.108277,-120.05608,Steel,52,1987,Backyard,3
P_0001714,CKT_0042,40.083548,-120.005448,Wood,72,1980,Roadside,2
P_0001715,CKT_0078,43.164519,-116.970433,Composite,49,2002,Roadside,1
P_0001716,CKT_0062,43.075104,-116.92213,Steel,37,1986,Roadside,1
P_0001717,CKT_0102,42.978766,-117.11939,Composite,50,1967,Backyard,4
P_0001718,CKT_0139,42.898333,-117.069233,Composite,62,2022,Backyard,3
P_0001719,CKT_0056,41.955424,-118.058734,Wood,74,1995,Off-road,1
P_0001720,CKT_0095,40.06851,-119.927159,Steel,54,2001,Backyard,3
P_0001721,CKT_0144,40.012474,-120.076103,Composite,36,2016,Backyard,1
P_0001722,CKT_0113,41.822264,-118.308526,Composite,73,1978,Backyard,4
P_0001723,CKT_0142,43.08891,-117.075641,Composite,72,1986,Roadside,5
P_0001724,CKT_0004,39.79151,-119.959135,Steel,53,1992,Roadside,4
P_0001725,CKT_0137,42.903819,-116.775083,Composite,34,2018,Off-road,2
P_0001726,CKT_0083,42.957243,-116.88776,Steel,46,1968,Backyard,5
P_0001727,CKT_0103,43.085917,-116.970022,Steel,44,2004,Off-road,1
P_0001728,CKT_0037,42.985904,-117.150211,Composite,67,1971,Off-road,3
P_0001729,CKT_0116,40.245062,-120.116803,Steel,34,2001,Off-road,4
P_0001730,CKT_0093,43.055868,-116.932454,Steel,43,1987,Roadside,3
P_0001731,CKT_0068,42.979681,-117.044516,Composite,49,1992,Off-road,5
P_0001732,CKT_0139,42.802524,-116.925616,Steel,42,1991,Backyard,3
P_0001733,CKT_0001,40.033911,-119.885561,Composite,62,1994,Off-road,5
P_0001734,CKT_0147,42.223482,-117.986107,Wood,31,2005,Off-road,5
P_0001735,CKT_0146,42.081669,-118.047313,Wood,66,1996,Roadside,4
P_0001736,CKT_0134,41.917311,-118.251187,Steel,70,1999,Off-road,4
P_0001737,CKT_0100,40.130435,-119.926962,Composite,70,1968,Off-road,2
P_0001738,CKT_0122,42.903596,-116.74818,Steel,59,1974,Roadside,2
P_0001739,CKT_0074,40.062484,-120.074555,Composite,73,2013,Backyard,4
P_0001740,CKT_0086,40.146798,-120.059079,Steel,50,2020,Roadside,2
P_0001741,CKT_0028,42.988951,-117.030599,Steel,47,2017,Backyard,2
P_0001742,CKT_0050,40.007931,-120.12286,Steel,73,2003,Roadside,4
P_0001743,CKT_0058,42.14984,-118.056865,Wood,37,1974,Roadside,1
P_0001744,CKT_0109,39.931612,-119.93197,Wood,49,1994,Backyard,5
P_0001745,CKT_0015,43.002911,-116.957721,Steel,57,2006,Roadside,2
P_0001746,CKT_0121,41.905629,-117.9176,Wood,47,1973,Roadside,3
P_0001747,CKT_0099,42.974859,-116.995077,Steel,72,2000,Roadside,1
P_0001748,CKT_0072,39.964171,-120.164782,Composite,61,2015,Roadside,1
P_0001749,CKT_0054,41.924031,-117.985894,Wood,50,2003,Backyard,1
P_0001750,CKT_0135,42.016941,-118.075769,Steel,53,2007,Off-road,1
P_0001751,CKT_0080,43.034174,-117.096774,Steel,38,1980,Roadside,5
P_0001752,CKT_0090,43.108264,-117.112902,Composite,62,1972,Off-road,5
P_0001753,CKT_0097,42.093388,-118.089607,Composite,46,1996,Roadside,2
P_0001754,CKT_0074,40.001431,-119.905393,Composite,37,2014,Backyard,3
P_0001755,CKT_0119,40.036368,-119.936426,Composite,54,2016,Off-road,2
P_0001756,CKT_0090,43.069287,-117.061122,Steel,43,1974,Roadside,2
P_0001757,CKT_0097,42.061745,-118.086541,Wood,47,1993,Backyard,3
P_0001758,CKT_0069,39.946468,-120.051116,Composite,33,1996,Off-road,3
P_0001759,CKT_0041,42.888146,-117.094066,Composite,37,1985,Off-road,4
P_0001760,CKT_0082,39.991517,-119.973853,Steel,73,1980,Backyard,2
